Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
334989,6766243,,LA CASA DE LA LUNA,GRUPO FRIGAL SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,6 a 10 personas,Fijo,Ã�lvaro ObregÃ³n,Ã�lvaro ObregÃ³n,SAN Ã�NGEL,,0,AVENIDA,BARRANCA DEL MUERTO,516,0901000010972,0972,008,19.36370685,-99.19327716,1,OCTUBRE 2016,,2013,2016,10,2016-10,denue_09_1016_shp.zip
317609,741341,,CASA DEL ADULTO MAYOR DE LA DELEGACIÃ“N AZCAPOTZALCO,GDF,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,TLATILCO,02860,1,AVENIDA,TLATILCO,0,0900200010858,0858,033,19.45944832,-99.16438595,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
312330,739148,,CENTRO DE DÃ�A NUEVA SANTA MARÃ�A,INSTITUTO MEXICANO DEL SEGURO SOCIAL,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Azcapotzalco,Azcapotzalco,NUEVA SANTA MARIA,02800,1,AVENIDA,DE LOS MAESTROS,0,0900200010843,0843,021,19.4613787,-99.16535359,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
335224,682033,,GRUPO UNIDAD HABITACIONAL VILLAS AZCAPOTZALCO,GRUPO UNIDAD HABITACIONAL VILLAS AZCAPOTZALCO,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTO DOMINGO,02160,1,CALLE,CRISTÃ“BAL COLÃ“N,0,090020001028A,028A,005,19.49064645,-99.19365355,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
312287,871791,,"ASOCIACIÃ“N MEXICANA PRO-REHABILITACIÃ“N INTEGRAL, I.A.P.","ASOCIACIÃ“N MEXICANA PRO-REHABILITACIÃ“N INTEGRAL, I.A.P.",624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,REHABILIT,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,SAN PEDRO DE LOS PINOS,03800,1,AVENIDA,2,76,0901400010350,0350,007,19.39089487,-99.1840143,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318588,1059719,,CASA DE LA CAMPANA RESIDENCIA DE DOCENTES,"COLEGIO SIMÃ“N BOLÃ�VAR, A.C.",624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,INSURGENTES MIXCOAC,03920,1,CALLE,CAMPANA,0,0901400010793,0793,013,19.37251036,-99.18556852,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
313380,902613,,CENTRO DE ATENCIÃ“N NATIVITAS,DELEGACIÃ“N BENITO JUÃ�REZ,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NARVARTE PONIENTE,03020,1,CALLE,PRIVADA JUAN DE OCA,0,0901400010276,0276,017,19.38826316,-99.14755131,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
320000,903268,,"CENTRO INTERDISCIPLINARIO DE APOYO TERAPÃ‰UTICO, A.C.","CENTRO INTERDISCIPLINARIO DE APOYO TERAPÃ‰UTICO, A.C.",624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,TERAP,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NATIVITAS,03500,1,CALLE,LUISA,92,0901400010524,0524,017,19.38160087,-99.1390009,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
330105,902257,,FUNDACIÃ“N CENTILIA,,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,DEL VALLE NORTE,03000,1,EJE VIAL,3 PONIENTE (MEDELLÃ�N),381,090140001005A,005A,015,19.40193122,-99.16226018,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
331714,982646,,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,PORTALES SUR,03300,1,CALLE,ALHAMBRA,1113,090140001101A,101A,017,19.35882501,-99.14529177,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
