Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
343640,874490,,"YIRA CLÃ�NICA DE ADICCIONES, S.C.","YIRA CLÃ�NICA DE ADICCIONES, S.C.",624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,ADICC,0,0,0,1,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,SANTA MARÃ�A LA RIBERA,06400,1,CALLE,MANUEL CARPIO,27,0901500010485,0485,012,19.44999442,-99.15308902,1,2012-06,2012,2018,2018,11,2018-11,denue_09_1118_shp.zip
329936,638565,,"CASA DE DÃ�A DEL ADULTO MAYOR, A.C.",,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,COCOYOTES,07180,1,CALLE,PUMA,0,0900500012767,2767,005,19.5479149,-99.13200539,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
322540,679170,,CASA DE LA TERCERA EDAD,GOBIERNO DEL DISTRITOFEDERA,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SAN JUAN DE ARAGON,07979,1,CALLE,NINGUNO,0,0900500012432,2432,029,19.44782603,-99.06542464,1,2014-12,2014,2018,2018,11,2018-11,denue_09_1118_shp.zip
321816,795838,,CASA DE LA TERCERA EDAD CLUB RINCÃ“N DEL PARAISO,DELEGACIÃ“N GUSTAVO A MADERO,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,NUEVA TENOCHTITLAN,07890,1,CALLE,ORIENTE 95,0,0900500012220,2220,028,19.45971772,-99.1042922,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
323539,632907,,CASA DE LA TERCERA EDAD DE ARBOLEDAS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,ARBOLEDAS,07140,1,CALLE,LÃ�ZARO CÃ�RDENAS,35,0900500012606,2606,011,19.56084932,-99.12479862,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
325317,799793,,CENTRO DEPORTIVO AQUILES SERDÃ�N,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACIÃ“N CASAS ALEMÃ�N,07580,1,CALLE,PUERTO TAMPICO,0,0900500011909,1909,001,19.47730567,-99.08678514,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
328827,791603,,CLUB DE LA TERCERA EDAD SAN CALLETANO,,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,MARTIRES DE RIO BLANCO,07880,1,CALLE,ORIENTE 95,0,0900500012201,2201,022,19.46197766,-99.11121113,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
322489,670495,,CLUB DE LA TERCERA EDAD VALLE MADERO,INAPAM,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LOMA LA PALMA,07160,1,CALLE,ESTADO DE MÃ‰XICO,200,0900500010101,0101,027,19.55077677,-99.14832618,1,2014-12,2014,2018,2018,11,2018-11,denue_09_1118_shp.zip
329260,679851,,CLUB ECOLÃ“GICO DE ADULTOS MAYORES JOSÃ‰ VASCONCELOS,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACIÃ“N CASAS ALEMÃ�N,07850,1,AVENIDA,GRAN CANAL,0,0900500011909,1909,028,19.48081308,-99.08889188,1,2014-12,2014,2018,2018,11,2018-11,denue_09_1118_shp.zip
328086,818011,,CLUB ECOLÃ“GICO DE LA TERCERA EDAD ARAGÃ“N,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,UNIDAD HABITACIONAL SAN JUAN DE ARAGÃ“N SEGUNDA SECCIÃ“N,07920,1,AVENIDA,JOSÃ‰ LORETO FABELA,0,0900500012165,2165,003,19.4528229,-99.08176085,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
329345,634030,,CLUB ECOLÃ“GICO PARA ADULTOS MAYORES LOMA LA PALMA,GOBIERNO DEL DF,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LOMA LA PALMA,07130,1,PROLONGACIÃ“N,LA CORONA,0,0900500010084,0084,037,19.55948058,-99.14035725,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
327452,819512,,CLUB EL TULE TERCERA EDAD EL TULE,INAPAM,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,UNIDAD HABITACIONAL CTM ARAGÃ“N,07990,1,CALLE,AVENIDA 685,0,0900500012451,2451,039,19.45288783,-99.05566486,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
339590,652746,,INSTITUTO DE PERSONAS ADULTAS RESIDENCIA DE DÃ�A GUADALUPE PROLETARIA,,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,PROGRESO NACIONAL,07600,1,CALLE,7,0,0900500013303,3303,042,19.51929436,-99.14969417,1,2010-07,2010,2018,2018,11,2018-11,denue_09_1118_shp.zip
334901,679086,,LA ALEGRÃ�A DE VIVIR INSTITUTO NACIONAL DE LA 3 ER EDAD,,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,UNIDAD HABITACIONAL SAN JUAN DE ARAGÃ“N 3A. SECCIÃ“N,07970,1,CALLE,603,40,0900500012428,2428,002,19.44993644,-99.06978071,1,2014-12,2014,2018,2018,11,2018-11,denue_09_1118_shp.zip
