Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
317386,989049,09003623992000053010000000U9,ALBERGUE GEMELOS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Coyoacán,Coyoacán,PRADO CHURUBUSCO,04230,1,CALLE,GEMELOS,14,0900300010094,0094,013,19.35799375,-99.12886995,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
315622,7717707,09003623311000132000000000U4,ASILO DE ANCIANOS ARBOL DE VIDA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,PUEBLO LOS REYES,04330,1,CALLEJON,IXPANTENCO,50,0900300010450,0450,016,19.34209028,-99.1554233,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
315628,9111333,09003623311000151000000000U4,ASILO PARA ADULTOS MAYORES SIN NOMBRE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,PEDREGAL DE SANTA URSULA,04600,1,CALLE,OTOMIES,452,0900300010963,0963,023,19.3119384,-99.16260996,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
310933,7924101,09003623311000101000053588M9,CASA DE REPOSO FARO MEXICO,CASA DE REPOSO FAVO MEXICO AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,EJE VIAL,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),2158,0900300010713,0713,053,19.33207561,-99.13678147,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
310924,7924102,09003623311000111000053588S8,CASA DE REPOSO FARO MEXICO,CASA DE REPOSO FARO MEXICO AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,PRIVADA,RETORNO 28,6,0900300010713,0713,001,19.33026374,-99.13096356,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
310931,6316603,09003623991000084000026058M6,CASA DE REPOSO PARA ANCIANOS,ASOCIACION FRANCO MEXICANA SUIZA Y BELGA DE BENEFICENCIA IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Coyoacán,Coyoacán,COYOACAN,04000,1,CALLE,AYUNTAMIENTO,43,0900300010130,0130,019,19.35108956,-99.16797307,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
310940,972412,09003813230000212001000000U6,CASA DE REPOSO PARA PERSONAS DE LA TERCERA EL PARAISO DEL ABUELO AC,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,EDUCACION,04400,1,CALLE,AVENIDA 3,,0900300010499,0499,001,19.33610695,-99.13677623,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
311714,970518,09003623311000011001000000M0,CASA PARA ABUELOS,CASA PARA ABUELOS AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,ATLANTIDA,04370,1,CALLE,CALZADA CANDELARIA,107,0900300010304,0304,009,19.33763408,-99.14684924,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
313424,8488869,09003623311000142000000000U3,CENTRO DE DESARROLLO CREATIVO PARA LA TERCERA EDAD,CENTRO DE DESARROLLO CREATIVO PARA LA TERCERA EDAD AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,ABASOLO,153,0900300010037,0037,006,19.35590241,-99.16128979,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
318967,8582836,09003623311000122000000000U5,CON ESMERO Y CARIÑO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,PETROLERA TAXQUEÑA,04410,1,CALLE,RICARDO MONJES LOPEZ,20,0900300010501,0501,038,19.33672028,-99.13261864,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
