Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
314997,954093,,"CASA DEL ACTOR, I.A.P. MARIO MORENO","CASA DEL ACTOR, I.A.P. MARIO MORENO",623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,No especificado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,MIXCOAC,03910,1,CALLE,TIZIANO,34,0901400010685,0685,004,19.37380107,-99.19044673,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
319974,954990,,CASA HOGAR CENTRO DE ATENCIÃ“N GERIÃ�TRICA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,SAN JOSÃ‰ INSURGENTES,03900,1,CALLE,ACORDADA,62,0901400010897,0897,017,19.36862721,-99.18357508,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
316516,959686,,CASA HOGAR DEL ADULTO MAYOR FUNDACIÃ“N QUIEREME Y PROTEJEME,"FUNDACIÃ“N QUIEREME Y PROTEJEME, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NARVARTE PONIENTE,03020,1,CALLE,ROMERO DE TERREROS,1062,0901400010064,0064,019,19.39411078,-99.16018572,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
317688,884146,,"CASA HOGAR PARA ADULTOS MAYORES, A.C.","CASA HOGAR PARA ADULTOS MAYORES BOSTON, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NOCHEBUENA,03720,1,CALLE,BOSTON,118,0901400010577,0577,022,19.37965772,-99.18094675,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318554,959818,,CASA HOGAR UN GRANITO DE ARENA,"CASA HOGAR UN GIGANTE DE ARENA, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,DEL VALLE NORTE,03103,1,CALLE,NICOLÃ�S SAN JUAN,515,0901400010257,0257,023,19.39365802,-99.161182,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
319426,884108,,CLUB REAL MÃ‰XICO,"OPERADORA DE CENTROS GERIÃ�TRICOS, S.A. DE C.V.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NOCHE BUENA,03714,1,CALLE,BALTIMORE,83,0901400010577,0577,006,19.38056688,-99.17953863,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
321000,934690,,"ESTANCIA DE ANCIANOS NUESTRA SEÃ‘ORA DE GUADALUPE, A.C.","ESTANCIA DE ANCIANOS NUESTRA SEÃ‘ORA DE GUADALUPE, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,SAN JOSÃ‰ INSURGENTES,03900,1,CALLE,DEL Ã�NGEL,43,090140001090A,090A,020,19.36763399,-99.18407921,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
337027,903987,,MERIDIA CENTROS DE DÃ�A,"GEROCARE, S.A.P.I. DE C.V.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,DEL VALLE,03100,1,EJE VIAL,3 PONIENTE (COYOACÃ�N),1622,0901400010810,0810,010,19.36638031,-99.17221694,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
331696,955353,,RESIDENCIA LOS Ã�NGELES,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,NARVARTE,03020,1,CALLE,UXMAL,103,0901400010079,0079,020,19.39771758,-99.15443339,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
335009,933660,,RESIDENCIA PARA ADULTOS MAYORES VIXAV,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,DEL VALLE SUR,03104,1,CALLE,JOSÃ‰ MARTÃ�N MENDALDE,1349,0901400010736,0736,005,19.37213705,-99.17013042,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
332466,6317831,,RESIDENCIA VILLAZUL,OPERADORA DE RESIDENCIAS SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Benito JuÃ¡rez,Benito JuÃ¡rez,DEL VALLE NORTE,03100,1,CALLE,LA MORENA,415,090140001005A,005A,003,19.39880793,-99.16238128,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318057,980617,,"ASILO DE ANCIANOS SAN JUDAS TADEO, A.C.","ASILO DE ANCIANOS SAN JUDAS TADEO, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,XOTEPINGO,04610,1,CALZADA,DE TLALPAN,2443,0900300010696,0696,013,19.33102577,-99.14065283,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318730,6316603,,CASA DE REPOSO PARA ANCIANOS,"ASOCIACIÃ“N FRANCO MEXICANA SUIZA Y BELGA DE BENEFICENCIA, I.A.P.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,EL CARMEN,04000,1,CALLE,AYUNTAMIENTO,43,0900300010130,0130,019,19.35108956,-99.16797308,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
315652,972412,,CASA DE REPOSO PARA PERSONAS DE LA TERCERA EDAD PLENITUD,PLENITUD CASA DE ATENCIÃ“N PARA BIENESTAR DE LAS PERSONAS DE LA TERCERA EDAD,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,EDUCACIÃ“N,04400,1,CALLE,AVENIDA 3,143,0900300010499,0499,001,19.33556118,-99.13578488,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
313314,970518,,"CASA PARA ABUELOS, A.C.","CASA PARA ABUELOS, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,ATLÃ�NTIDA,04370,1,CALLE,ANILLO DE CIRCUNVALACIÃ“N,3,0900300010304,0304,009,19.3380018,-99.14720986,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
319137,905722,,"CATOLICAS POR EL DERECHO DE DECIDIR, A.C.","CATOLICAS POR EL DERECHO DE DECIDIR, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,VILLA COYOACAN,04000,1,CALLE,AYUNTAMIENTO,85,0900300010126,0126,010,19.34596506,-99.16957543,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
332051,1060582,,FUNDACIÃ“N INTERNACIONAL POR UNA VEJEZ DIGNA,FUNDACIÃ“N INTERNACIONAL POR UNA VEJEZ DIGNA,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,AJUSCO,04300,1,CALLE,TOTONACAS,417,0900300010963,0963,006,19.31647716,-99.16455404,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
332401,6257428,,FUNDACION BRINGAS HAGHENBECK IAP,FUNDACION BRINGAS HAGHENBECK IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,DEL CARMEN,04100,1,CALLE,VALLARTA,21,0900300010145,0145,005,19.34909654,-99.15930928,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
339191,6313444,,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,51 a 100 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,VILLA COYOACAN,04000,1,CERRADA,PEDREGAL,31,0900300010111,0111,001,19.34756394,-99.17567597,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
337533,1014645,,"PLENITUD EN ARMONÃ�A, A.C.","PLENITUD EN ARMONÃ�A, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,VILLA COYOACAN,04000,1,AVENIDA,MIGUEL Ã�NGEL DE QUEVEDO,566,0900300010130,0130,024,19.34516119,-99.16712311,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
333188,1007724,,RESIDENCIA EL PARAISO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,ROMERO DE TERREROS,04310,1,CALLE,CERRO DEL TESORO,131,0900300010272,0272,003,19.34154756,-99.17457288,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
334227,983634,,RESIDENCIA NUEVO HORIZONTE,"RESIDENCIA NUEVO HORIZONTE LAS CARMELITAS, S.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CoyoacÃ¡n,CoyoacÃ¡n,DEL CARMEN,04100,1,CALLE,SAN PEDRO,137,0900300010041,0041,001,19.3551416,-99.15745601,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
311433,6258622,,ASILO FRANCISCO DIAZ DE LEON,ASILO FRANCISCO DIAZ DE LEON IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,CENTRO,06010,1,CALLE,BOLÃ�VAR,31,0901500010767,0767,004,19.43278549,-99.13850192,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
313803,899038,,ASILO LA LUZ DE LA TERCERA EDAD,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,ROMA SUR,06760,1,CALLE,TORREÃ“N,3,0901500011464,1464,008,19.40527918,-99.16201609,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
319771,991182,,CASA HOGAR PARA PERSONAS DE LA TERCERA EDAD,"FUNDACIÃ“N ANTONIO SAENZ DE MIERA Y FIEYTAL, I.A.P.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,CENTRO,06000,1,CALLE,FILOMENO MATA,8,0901500010767,0767,008,19.43516041,-99.13911362,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318641,1028709,,CENTRO CULTURAL ASISTENCIA SACERDOTAL,"CENTRO CULTURAL Y DE ASISTENCIA SACERDOTAL, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,ROMA NORTE,06700,1,CALLE,PUEBLA,79,0901500011017,1017,010,19.42341661,-99.15791822,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
322331,895770,,"EISHEL NUESTRO HOGAR, A.C.","EISHEL NUESTRO HOGAR, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,ROMA NORTE,06700,1,CALLE,ACAPULCO,70,0901500011182,1182,008,19.41735233,-99.17361885,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
338132,877079,,"FUNDACIÃ“N MATÃ�AS ROMERO, I.A.P.","HOGAR PARA ANCIANOS MATÃ�AS ROMERO, I.A.P.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,SANTA MARÃ�A LA RIBERA,06400,1,CALLE,SOR JUANA INÃ‰S DE LA CRUZ,179,0901500010555,0555,005,19.44645079,-99.16375433,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
336096,6318235,,"FUNDACIÃ“N PARA ANCIANOS CONCEPCION BEISTEGUI, I.A.P.",FUNDACIÃ“N PARA ANCIANOS CONCEPCION BEISTEGUI IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,CENTRO,06080,1,CALLE,REGINA,7,090150001088A,088A,004,19.42817232,-99.13847769,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
330695,1000699,,HOGAR DE ANCIANOS NUESTRA SEÃ‘ORA DE GUADALUPE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,CuauhtÃ©moc,CuauhtÃ©moc,CENTRO,06090,1,CALLE,MISIONEROS,13,0901500010911,0911,016,19.42660974,-99.12718859,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
311555,782882,,"ASILO CENTRO DE ATENCIÃ“N PARA ADULTOS MAYORES, A.C.",,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,VALLEJO,07870,1,CALLE,CARUSO,284,0900500011754,1754,018,19.4680037,-99.13003155,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
315589,678571,,"ASILO DE SAN JUAN DE DIOS, A.C.","ASILO DE SAN JUAN DE DIOS, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SAN JUAN DE ARAGON,07550,1,CALLEJÃ“N,5 DE MAYO,9,0900500012945,2945,003,19.47006674,-99.08415396,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
318121,680050,,ASILO PARA ADULTO MAYOR SAN JUAN DE DIOS,"ASILO PARA ADULTO MAYOR SAN JUAN DE DIOS, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LA ESMERALDA,07540,1,CALLE,NORTE 92-B,8522,0900500013341,3341,001,19.48658507,-99.08611405,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
310987,677209,,CASA DE MADRES MAYORES RELIGIOSAS,MISIONERAS HIJAS DEL CALVARIO,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,ARAGON LA VILLA,07000,1,CALLE,MALINTZIN,78,0900500011449,1449,012,19.47792023,-99.1154568,1,DICIEMBRE 2014,,2013,2016,10,2016-10,denue_09_1016_shp.zip
310919,781509,,CASA HOGAR MARIANO GÃ�LVEZ,"INSTITUTO DE BENEFICENCIA LARRAINZAR, I.A.P.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,TEPEYAC INSURGENTES,07020,1,CALLE,CALVARIO,12,0900500011260,1260,011,19.48604106,-99.11917158,1,JULIO 2010,,2013,2016,10,2016-10,denue_09_1016_shp.zip
