Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
301544,901605,,CASA DE REPOSO,FUNDACION DOLORES BENEDET AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,IZTACCIHUATL,03520,1,CALLE,RALPH ROEDER,2824,0901400010312,0312,009,19.3904203,-99.13397437,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
302870,954093,,CASA DEL ACTOR IAP MARIO MORENO,,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Benito Juárez,Benito Juárez,MIXCOAC,03910,1,CALLE,TIZIANO,34,0901400010685,0685,004,19.37380107,-99.19044673,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
302192,954990,,CASA HOGAR CENTRO DE ATENCIÓN GERIÁTRICA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,SAN JOSE INSURGENTES,03900,1,CALLE,ACORDADA,62,0901400010897,0897,017,19.36862722,-99.18357507,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
302232,959818,,CASA HOGAR UNGRANITO DE ARENA,CASA HOGAR UN GIGANTE DE ARENA AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE,03103,1,CALLE,NICOLAS SAN JUAN,515,0901400010257,0257,023,19.39365802,-99.161182,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
316116,8616925,,CLÍNICA DEL ENCUENTRO,CLINICA DEL ENCUENTRO SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE,03100,1,CALLE,SAN LORENZO,806,0901400010755,0755,013,19.373259,-99.16714308,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
323813,934690,,ESTANCIA DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE,ESTANCIA DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,SAN JOSE INSURGENTES,03900,1,CALLE,CALLE DEL ANGEL,43,090140001090A,090A,020,19.36763399,-99.18407922,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
321171,955353,,RESIDENCIA LOS ANGELES,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,NARVARTE PONIENTE,03020,1,CALLE,UXMAL,103,0901400010079,0079,020,19.39771758,-99.1544334,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
321167,6317831,,RESIDENCIA VILLAZUL,OPERADORA DE RESIDENCIAS SAPI DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE NORTE,03103,1,CALLE,LA MORENA,415,090140001005A,005A,003,19.39875474,-99.16214724,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
329631,8539484,,SOY ABUELO ASILO DE ANCIANOS,HOSPITAL UNIVERSIDAD SC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,NARVARTE PONIENTE,03020,1,CALLE,XOCHICALCO,368,0901400010261,0261,012,19.388202,-99.15441597,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
309191,989049,,ALBERGUE GEMELOS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Coyoacán,Coyoacán,PRADO CHURUBUSCO,04230,1,CALLE,GEMELOS,14,0900300010094,0094,013,19.35799375,-99.12886995,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303959,7717707,,ASILO DE ANCIANOS ÁRBOL DE VIDA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,PUEBLO LOS REYES,04330,1,CALLEJON,IXPANTENCO,50,0900300010450,0450,016,19.34209028,-99.1554233,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
303971,9111333,,ASILO PARA ADULTOS MAYORES SIN NOMBRE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,PEDREGAL DE SANTA URSULA,04600,1,CALLE,OTOMIES,452,0900300010963,0963,023,19.31193839,-99.16260996,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
301550,7924101,,CASA DE REPOSO FARO MEXICO,CASA DE REPOSO FAVO MEXICO AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,EJE VIAL,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),2158,0900300010713,0713,053,19.33207561,-99.13678146,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
301547,7924102,,CASA DE REPOSO FARO MEXICO,CASA DE REPOSO FARO MEXICO AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,PRIVADA,RETORNO 28,6,0900300010713,0713,001,19.33026373,-99.13096356,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
302843,6316603,,CASA DE REPOSO PARA ANCIANOS,ASOCIACIÓN FRANCO MEXICANA SUIZA Y BELGA DE BENEFICENCIA IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Coyoacán,Coyoacán,COYOACAN,04000,1,CALLE,AYUNTAMIENTO,43,0900300010130,0130,019,19.35108956,-99.16797307,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
302842,972412,,CASA DE REPOSO PARA PERSONAS DE LA TERCERA EL PARAISO DEL ABUELO AC,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,EDUCACION,04400,1,CALLE,AVENIDA 3,,0900300010499,0499,001,19.33610694,-99.13677623,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
307533,970518,,CASA PARA ABUELOS,CASA PARA ABUELOS AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,ATLANTIDA,04370,1,CALLE,CALZADA CANDELARIA,107,0900300010304,0304,009,19.33763407,-99.14684923,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
300598,8488869,,CENTRO DE DESARROLLO CREATIVO PARA LA TERCERA EDAD,CENTRO DE DESARROLLO CREATIVO PARA LA TERCERA EDAD AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,ABASOLO,153,0900300010037,0037,006,19.35590241,-99.16128978,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
315662,8582836,,CON ESMERO Y CARIÑO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,PETROLERA TAXQUEÑA,04410,1,CALLE,RICARDO MONJES LOPEZ,20,0900300010501,0501,038,19.33672027,-99.13261863,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
322395,6313444,,FUNDACIÓN DE OBRAS SOCIALES DE SAN VICENTE IAP,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Coyoacán,Coyoacán,COYOACAN,04000,1,CERRADA,PRIMERA CERRADA DEL PEDREGAL,31,0900300010111,0111,001,19.34756394,-99.17567597,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
322307,9120832,,LOS ÁNGELES PARA LA TERCERA EDAD,LOS ANGELES PARA LA TERCERA EDAD AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Coyoacán,Coyoacán,BARRIO SANTA CATARINA,04100,1,CERRADA,PEDREGAL,82,0900300010111,0111,001,19.34740982,-99.17581286,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
329602,1014645,,PLENITUD EN ARMONÍA,PLENITUD EN ARMONIA AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,SANTA CATARINA,04010,1,AVENIDA,MIGUEL ANGEL DE QUEVEDO,566,0900300010130,0130,024,19.34516117,-99.16712311,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
321236,1007724,,RESIDENCIA EL PARAISO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,ROMERO DE TERREROS,04310,1,CALLE,CERRO DEL TESORO,131,0900300010272,0272,003,19.34154755,-99.17457287,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303972,8561420,,ASILO RESIDENCIA LOS ÁNGELES,ASILO RESIDENCIAL LOS ANGELES SC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,LOMAS DE MEMETLA,05330,1,PRIVADA,LAS MARGARITAS,161,0900400010212,0212,003,19.35599313,-99.28589418,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
302886,7261971,,CASA DEL ADULTO MAYOR,GOBIERNO CIUDAD DE MEXICO,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,COOPERATIVA PALO ALTO,05110,1,CALLE,CARLOS ALBERTO MADRAZO,0,0900400010195,0195,045,19.38615417,-99.24931202,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
322468,8386634,,FUNDACIÓN MI QUERIDO VIEJO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,MOLINO,05240,1,AVENIDA,JOSE MARIA CASTORENA,249,0900400010354,0354,022,19.3654221,-99.28352867,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
326649,7261962,,LA CASA DE LAS LUNAS,LA CASA DE LAS LUNAS S DE SS,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,PALO ALTO,05118,1,CALLE,PALO ALTO,35,0900400010195,0195,015,19.38197837,-99.25612357,1,2019-11,2019,2018,2019,11,2019-11,denue_09_1119_shp.zip
308560,1028709,,ADMIISTRADORA DE FONDOS PARA SACERDOTES OBRA DE CLERIGOS EN AYUDA SOLIDARIA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,06700,1,CALLE,PUEBLA,79,0901500011017,1017,010,19.42336439,-99.15814353,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303966,6258622,,ASILO FRANCISCO DIAZ DE LEON,ASILO FRANCISCO DIAZ DE LEON IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CENTRO,06000,1,CALLE,BOLÍVAR,31,0901500010767,0767,004,19.43278549,-99.13850192,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303965,899038,,ASILO LA LUZ DE LA TERCERA EDAD,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA SUR,06760,1,CALLE,TORREON,13,0901500011464,1464,008,19.40545953,-99.16205836,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
302201,991184,,CASA HOGAR PARA PERSONAS DE LA 3 EDAD,FUNDACION ANTONIO SAENZ DE MIERA Y FIEYTAL IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CENTR0,06010,1,CALLE,FILOMENO MATA,8,0901500010767,0767,008,19.4351604,-99.13911361,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
326890,895770,,EISHEL NUESTRO HOGAR AC,EISHEL NUESTRO HOGAR AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,06700,1,CALLE,ACAPULCO,70,0901500011182,1182,008,19.41735233,-99.17361885,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
322492,6318235,,FUNDACIÓN PARA ANCIANOS CONCEPCIÓN BEISTEGUI IAP,FUNDACIÓN PARA ANCIANOS CONCEPCION BEISTEGUI IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CENTRO,06080,1,CALLE,REGINA,7,090150001088A,088A,004,19.42817232,-99.13847769,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
327883,1000699,,HOGAR DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CENTRO (ÁREA 2),06000,1,CALLE,MISIONEROS,13,0901500010911,0911,016,19.42660974,-99.12718859,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
327904,877079,,HOGAR PARA ANCIANOS MATIAS ROMERO,HOGAR PARA ANCIANOS MATIAS ROMERO,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,SANTA MARIA LA RIBERA,06400,1,CALLE,SOR JUANA INES DE LA CRUZ,179,0901500010555,0555,005,19.44645078,-99.16375433,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303957,782882,,ASILO CENTRO DE ATENCIÓN PARA ADULTOS MAYORES A.C.,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,VALLEJO,07870,1,CALLE,CARUSO,284,0900500011754,1754,018,19.46789441,-99.13007061,1,2010-07,2010,2018,2019,11,2019-11,denue_09_1119_shp.zip
303963,678571,,ASILO DE SAN JUAN DE DIOS,ASILO DE SAN JUAN DE DIOS AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SAN JUAN DE ARAGON,07950,1,CALLEJON,5 DE MAYO,9,0900500012945,2945,003,19.47006673,-99.08415396,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
303970,680050,,ASILO SAN JUAN DE DIOS,ASILO SAN JUAN DE DIOS PARA ADULTO MAYOR AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LA ESMERALDA,07540,1,CALLE,NORTE 92-B,8522,0900500013341,3341,001,19.48658507,-99.08611405,1,2014-12,2014,2018,2019,11,2019-11,denue_09_1119_shp.zip
