Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
315220,8646288,,CASA DE DIA DEL ADULTO MAYOR TLATILCO,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Azcapotzalco,Azcapotzalco,TLATILCO,02860,1,CALZADA,TLATILCO,33,0900200010858,0858,033,19.4594272,-99.16439062,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
319235,683216,,CASA HOGAR VICENTE GARCIA TORRES,SISTEMA NACIONAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Azcapotzalco,Azcapotzalco,SAN ALVARO,02090,1,AVENIDA,AZCAPOTZALCO,59,0900200010792,0792,011,19.46117138,-99.18835253,1,2014-12,2014,2018,2020,11,2020-11,denue_09_1120_shp.zip
339852,667589,,INSTITUCION DE ASISTENCIA PRIVADA CASA BETTI,INSTITUCION DE ASISTENCIA PRIVADA CASA BETTI,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Azcapotzalco,Azcapotzalco,SAN SEBASTIAN,02040,1,CALLE,SAN SEBASTIAN,82,0900200010345,0345,005,19.48092762,-99.1805378,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
338476,684022,,LA DE MONINA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTA MARIA MALINALCO,02050,1,CALLE,NORTE 89-A,501,0900200010491,0491,004,19.47718164,-99.1793498,1,2014-12,2014,2018,2020,11,2020-11,denue_09_1120_shp.zip
334246,9300061,,RESIDENCIA TEODORO GILDRED,FUNDACION BRINGAS HAGHENBECK IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,31 a 50 personas,Fijo,Azcapotzalco,Azcapotzalco,SAN SEBASTIAN,,0,CALLE,SAN SEBASTIAN,110,0900200010345,0345,005,19.48065411,-99.17966701,1,2020-11,2020,2018,2020,11,2020-11,denue_09_1120_shp.zip
332442,658173,,TERCER HOGAR,TERCER HOGAR SC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Azcapotzalco,Azcapotzalco,LOTERIA NACIONAL,02080,1,CALLE,IGNACIO ALLENDE,286,0900200010699,0699,002,19.46902915,-99.17902126,1,2011-03,2011,2018,2020,11,2020-11,denue_09_1120_shp.zip
312572,8539687,,ACILO CASA DE LAS LUNAS VALLE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,LETRAN VALLE,03650,1,CALLE,EDZNA,203,0901400010632,0632,012,19.3752339,-99.14979167,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
318395,870866,,ALBERGUE ALABAMA,INAPAM SEDESOL,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,NAPOLES,03810,1,CALLE,ALABAMA,17,0901400010384,0384,011,19.39134258,-99.17410291,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
318385,869108,,ALBERGUE NEBRASKA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,NAPOLES,03810,1,CALLE,NEBRASKA,180,0901400010204,0204,006,19.3953933,-99.17697672,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
315233,903987,,CASA DE ADULTO MAYOR MERIDIA CENTROS DE DIA,SALUS CARE SOLUTIONS SAPI DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE SUR,03100,1,CALLE,AMORES,1729,0901400010810,0810,010,19.3660164,-99.17089621,1,2014-12,2014,2018,2020,11,2020-11,denue_09_1120_shp.zip
