Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Población objetivo estimada,Sector,Alcance,Dedicación a infancias,Regla de inclusión,Palabras clave detectadas,Es guardería o estancia infantil,Es preescolar,Es primaria,Es secundaria,Es escuela de varios niveles,Es educación especial,Es media superior o técnica,Es formación complementaria,Es club o deporte,Es recreación o cultura infantil,Es apoyo social o residencia,Enfoque primera infancia,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
260065,8327411,,PRESTAMO DE LIBROS INFANTILES LITTLE BOOKMATES,LITTLE BOOKMATES SAPI DE CV,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,INFANTIL,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,HIPODROMO,06100,1,CALLE,CAMPECHE,233,0901500011341,1341,009,19.40881488,-99.1687483,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
261405,710709,,LUDOTECA,ADMINISTRACIÓN JOYAS DE ORIENTE,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztacalco,Iztacalco,AGRICOLA ORIENTAL,08500,1,CALLE,ORIENTE 259,108,0900600010217,0217,003,19.39501905,-99.06107959,1,2014-12,2014,2018,2020,11,2020-11,denue_09_1120_shp.zip
261399,795290,,LUDOTECA,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztacalco,Iztacalco,INFONAVIT IZTACALCO,08900,1,CALLE,SECCION SABINOS,14,0900600010931,0931,032,19.38253366,-99.10556897,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
262124,9145297,,LUDOTECA ESPERANZA DE LA NIÑEZ,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA | NIÑEZ,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SAN FRANCISCO APOLOCALCO,09637,1,CALLE,LUIS DONALDO COLOSIO,12,0900700014293,4293,028,19.32669282,-98.97044942,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
262136,733388,,LUDOTECA PILCALLI DE LA ASAMBLEA COMUNITARIA MIRAVALLE,,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,MIRAVALLES,09693,1,CALLE,RICARDO FLORES MAGON,,0900700014876,4876,025,19.33886862,-98.99677652,1,2014-12,2014,2018,2020,11,2020-11,denue_09_1120_shp.zip
262129,8680750,,LUDOTECA KIDS FAT BLSG,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,KID | LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tlalpan,Tlalpan,HACIENDA COAPA,14326,1,CALLE,DON REFUGIO,4,0901200011937,1937,001,19.29770098,-99.11904575,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
262126,1047619,,LUDOTECA ANA BOLENA,ALCALDIA TLAHUAC,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tláhuac,Tláhuac,AGRICOLA METROPOLITANA,13280,1,CERRADA,ADRIANA DEL SUR,270,0901100010664,0664,018,19.29259041,-99.05412106,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
262131,7612526,,LUDOTECA MAGIC CITY,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tláhuac,Tláhuac,LA ESTACION,13319,1,CALLE,SAN RAFAEL ATLIXCO,0,0901100010594,0594,025,19.30764624,-99.04432934,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
269462,645261,,BIBLIOTECA PUBLICA MISAEL NIÑEZ ACOSTA,GOBIERNO DEL CDMX,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,NIÑEZ,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,6 a 10 personas,Fijo,Venustiano Carranza,Venustiano Carranza,MICHOACANA,15240,1,EJE VIAL,3 ORIENTE (INGENIERO EDUARDO MOLINA),,0901700010244,0244,008,19.4437733,-99.11266531,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
262132,9055959,,LUDOTECA MI CASITA,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Álvaro Obregón,Álvaro Obregón,BEJERO,01210,1,CALLE,PORFIRIO DIAZ,,0901000010309,0309,033,19.38143344,-99.24459958,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
332004,633550,,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,UNIDAD EL ROSARIO CTM,02100,1,CALLE,HIDROGENO,,0900200010044,0044,001,19.50917765,-99.20147735,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
345228,7768044,,SALON DE LA UNIDAD HABITACIONAL TLATILCO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,TLATILCO,02800,1,AVENIDA,AVENIDA DE LOS MAESTROS,465,0900200011061,1061,029,19.46204004,-99.16523152,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
349183,8241976,,SPORT CITY TECNOPARQUE,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTA BARBARA,02230,1,AVENIDA,5 NORTE (DEPORTIVO REYNOSA),972,0900200010932,0932,016,19.50191315,-99.17719759,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
335620,6766206,,BANCO BANCOMER,GIMNASIO ACTIVO SA DE CV,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES NORTE,03300,1,EJE VIAL,7 SUR (MUNICIPIO LIBRE),0,0901400010774,0774,032,19.36863578,-99.14506584,1,2016-10,2016,2018,2020,11,2020-11,denue_09_1120_shp.zip
332658,6313209,,CENTRO DEPORTIVO COYOACAN AC,CENTRO DEPORTIVO COYOACAN AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Benito Juárez,Benito Juárez,GENERAL PEDRO MA ANAYA,03340,1,CALLE,CARRILLO PUERTO,359,0901400010971,0971,006,19.3613696,-99.1620173,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
332035,6313144,,CENTRO LIBANES,CENTRO LIBANES AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,CREDITO CONSTRUCTOR,03940,1,CALLE,HERMES,67,0901400010929,0929,023,19.36361332,-99.17993616,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
333045,884585,,CLUB DE PORTIVO MIXCOAC,CLUB DEPORTIVO MIXCOAC AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,CALLE,JEREZ,32,0901400010793,0793,006,19.37384779,-99.18210091,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
336122,966278,,DEPORTIVO GUMERCINDO ROMERO,DELEGACIÓN BENITO JUÁREZ,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,LETRAN VALLE,03650,1,CALLE,MONTE ALBAN,636,0901400010632,0632,023,19.37538771,-99.15331585,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
336064,871199,,DEPORTIVO TIRSO HERNANDEZ,GOBIERNO DEL DISTRITO FEDERAL,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,8 DE AGOSTO,03820,1,CALLE,RIO BECERRA,,0901400010187,0187,022,19.39490672,-99.18783536,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
349206,6847477,,SPORT CITY INSURGENTES,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,JOSE GUADALUPE,03900,1,AVENIDA,INSURGENTES SUR,1065,0901400010914,0914,003,19.36356724,-99.18240315,1,2018-03,2018,2018,2020,11,2020-11,denue_09_1120_shp.zip
349182,6848147,,SPORT CITY UNIVERSIDAD,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,SANTA CRUZ ATOYAC,03310,1,AVENIDA,UNIVERSIDAD,790,0901400010825,0825,003,19.37182626,-99.16395799,1,2018-03,2018,2018,2020,11,2020-11,denue_09_1120_shp.zip
347736,9313522,,SPORT WORLD,REPORTE ANUAL DE GRUPO SPORT WORLD S.A.B. DE C.V.,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,AVENIDA,INSURGENTES SUR,1457,0901400010793,0793,023,19.36853594,-99.18082789,1,2020-11,2020,2018,2020,11,2020-11,denue_09_1120_shp.zip
347748,869740,,SPORTIKA FIT FOR FITNES,GYMKURP SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,NAPOLES,03810,1,AVENIDA,Insurgentes Sur,659,0901400010219,0219,008,19.39527779,-99.17210103,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
337180,6323835,,CENSODEP,CENTRO SOCIOCULTURAL Y DEPORTIVO JOSE LOPEZ PORTILLO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,SAN FRANCISCO CULHUACÁN,04470,1,AVENIDA,SANTA ANA,750,0900300010605,0605,008,19.32821886,-99.10934396,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
332536,6258215,,CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,SINDICATO MEXICANO DE ELECTRICISTAS,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,LOS GIRASOLES,04920,1,CALZADA,DEL HUESO,381,090030001168A,168A,001,19.30573632,-99.12861223,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
331139,6313476,,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Coyoacán,Coyoacán,COUNTRY CLUB,04220,1,CALZADA,CALZADA DE TLALPAN,1978,0900300010075,0075,002,19.34592125,-99.14455239,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
333039,9329603,,CLUB DEPORTIVO AMÉRICA,CLUB DEPORTIVO AMÉRICA,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",0 a 5 personas,Fijo,Coyoacán,Coyoacán,,,0,,,,0900300010018,0018,001,19.31029338,-99.13417381,1,2020-11,2020,2018,2020,11,2020-11,denue_09_1120_shp.zip
336132,8584024,,DEPORTIVO ESPARTACO,DIRECCION DEL DEPORTE DE LA ALCALDIA DE COYOACAN,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Coyoacán,Coyoacán,ESPARTACO,04870,1,CALLE,8,,0900300011726,1726,007,19.31774352,-99.13491593,1,2019-11,2019,2018,2020,11,2020-11,denue_09_1120_shp.zip
336112,1015353,,DEPORTIVO LA FRAGATA,GOBIERNO DEL DF COYOACÁN,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,ABASOLO,123,0900300010037,0037,002,19.35497158,-99.16108746,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
340716,6313212,,PARQUE ASTURIAS,CENTRO ASTURIANO DE MEXICO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Coyoacán,Coyoacán,EL RELOJ,04640,1,CALLE,CALIZ,118,0900300010855,0855,029,19.31918161,-99.14328212,1,2010-07,2010,2018,2020,11,2020-11,denue_09_1120_shp.zip
