Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
318605,804727,09007621111003361000000000U3,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,STA MARTHA ACATITLA,09510,1,CALLE,5 DE MAYO,10,0900700011138,1138,012,19.35805768,-99.00671067,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
318604,804736,09007621111002031000000000U3,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,STA MARTHA ACATITLA,09510,1,CALLE,NIÑOS HEROES,15,0900700011138,1138,012,19.35696567,-99.00601867,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
317874,806977,09007621111006481000000000U6,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SAN MIGUEL TEOTONGO,09630,1,CALLE,5 DE MAYO,6,0900700012719,2719,009,19.34848587,-98.99377584,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
319893,812596,09007621111002461000000000U2,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,FUEGO NUEVO,09800,1,CALLE,EMILIO BERLINER,0,0900700012988,2988,012,19.33231662,-99.0978124,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
319338,8138147,09007621111008901000000000U1,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,ZU SANTA MARIA AZTAHUACAN,09570,1,CALLE,NARCISO MENDOZA,813,0900700011513,1513,002,19.35297403,-99.03057451,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
317732,8138907,09007621111008921000000000U9,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SANTA CRUZ MEYEHUALCO,09700,1,CALLE,CUARTA CERRADA CUAUHTEMOC,70,0900700011763,1763,013,19.33952534,-99.03601301,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
314697,815160,09007621111005761000000000U2,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,LOMAS DE LA ESTANCIA,09640,1,CALLE,MARTE,6,0900700013100,3100,042,19.33703854,-99.00548331,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
319400,815177,09007621111005012001000000U0,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,LOMAS DE LA ESTANCIA,09640,1,AVENIDA,CAÑADA,82,0900700013346,3346,001,19.33590957,-99.00475406,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
317880,817622,09007621111003271000000000U4,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,2DA AMPL SANTIAGO ACAHUALTEPEC,09609,1,AVENIDA,PAROTA,13,0900700012738,2738,002,19.34458585,-99.00590913,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
317879,8193231,09007621111008001000000000U0,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SAN MIGUEL TEOTONGO,09630,1,AVENIDA,PRINCIPAL,,0900700012649,2649,016,19.35403773,-98.99045505,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
316622,822144,09007621211011731010000000U5,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,UNIDAD HABITACIONAL SAN JUAN XALPA,09850,1,AVENIDA,11,26,0900700015709,5709,027,19.33776734,-99.0806766,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
310418,822247,09007621111002261000000000U6,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,Salud,Consultorio de medicina general,Privado,Principal,Prefijo SCIAN 621 o 622,,0,0,1,0,0,0,NO,,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SAN JUAN XALPA,09850,1,CALLE,2,33,0900700013990,3990,042,19.33758681,-99.08305729,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
