Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
328950,859560,09012623311000054000000000U1,FUNDACION DE MANO AMIGA A MANO ANCIANA,FUNDACION DE MANO AMIGA A MANO ANCIANA IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,31 a 50 personas,Fijo,Tlalpan,Tlalpan,PUEBLO DE SAN LORENZO HUIPULCO,,0,CALLE,MÉXICO-XOCHIMILCO,111,0901200010430,0430,004,19.29300399,-99.15196411,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
309379,6317942,09013623991000014000000000U2,ASOCIACION DE AYUDA SOCIAL DE LA COMUNIDAD ALEMANA,ASOCIACION DE AYUDA SOCIAL DE LA COMUNIDAD ALEMANA S DE RL DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,51 a 100 personas,Fijo,Xochimilco,Xochimilco,SANTA MARIA TEPEPAN,,0,CALLE,ALDAMA,24,0901300010014,0014,011,19.27612779,-99.13375969,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
309350,6324660,09013623311000044001000000U0,ASOCIACION PARA AYUDA DE ANCIANOS,ASOCIACION PARA AYUDA DE ANCIANOS S DE RL DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,51 a 100 personas,Fijo,Xochimilco,Xochimilco,HUICHAPAN,,0,CALLE,14 DE JULIO,25,0901300010160,0160,011,19.26151206,-99.11463312,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
328971,6319210,09010623311000025000000000U5,FUNDACIÓN DE AYUDA A LA ANCIANIDAD,FUNDACION DE AYUDA A LA ANCIANIDAD IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,51 a 100 personas,Fijo,Álvaro Obregón,Álvaro Obregón,SANÁNGEL INN,,0,CALLE,RÍO HONDO,64,090100001110A,110A,002,19.34553448,-99.20214014,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
305900,739148,09002624122000012001000000U0,CENTRO DE DIA NUEVA SANTA MARIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Azcapotzalco,Azcapotzalco,NUEVA SANTA MARIA,02800,1,AVENIDA,AVENIDA DE LOS MAESTROS,486,0900200010843,0843,021,19.46137559,-99.16535752,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
304720,9404769,09002624122000027000018443S8,CENTRO NACIONAL MODELOS DE ATENCION INVESTIGACION Y CAPACITACION GERONTOLOGICA VICENTE GARCIA TORRES,SISTEMA NACIONAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,251 y más personas,Fijo,Azcapotzalco,Azcapotzalco,SAN ALVARO,02090,1,AVENIDA,AZCAPOTZALCO,59,0900200010792,0792,011,19.46150764,-99.1882997,1,2023-11,2023,2018,2024,11,2024-11,denue_09_1124_shp.zip
309362,871791,09014813110000081001000000U6,ASOCIACION MEXICANA PRO-REHABILITACION INTEGRAL,ASOCIACION MEXICANA PROSREHABILITACION INTEGRAL AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,REHABILIT,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,SAN PEDRO DE LOS PINOS,03800,1,AVENIDA,DOS,76,0901400010350,0350,007,19.39088844,-99.1840237,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
306911,982646,09014711192000023001000000U9,CENTRO CULTURAL DE LA TERCERA EDAD ALHAMBRA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES SUR,03300,1,CALLE,ALHAMBRA,1113,090140001101A,101A,017,19.35881878,-99.14529688,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
303809,11013524,09014624122000033000000000U1,CENTRO TECNOLOGICO LA CABAÑA,CENTRO DE ATENCION AL ADULTO MAYOR,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,DEL VALLE,03100,1,CALLE,PESTALOZZI,0,0901400010613,0613,001,19.37789363,-99.16170159,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
318257,902257,09014624121000042000000000U4,CUROPRAXIA,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,VALLE NORTE,03103,1,EJE VIAL,3 PONIENTE MEDELLIN,381,090140001005A,005A,015,19.40192601,-99.16226032,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
323115,9466775,09014813230002523000000000U1,LA PIRINOLA ACTIVIDADES EDUCATIVAS Y DE DESARROLLO,LA PIRINOLA ACTIVIDADES EDUCATIVAS Y DE DESARROLLO AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,NONOALO,03700,1,CALLE,B E MURILLO,28,0901400010543,0543,012,19.37938659,-99.18873028,1,2023-11,2023,2018,2024,11,2024-11,denue_09_1124_shp.zip
324080,962253,09014621398000772011000000U3,RESIDENCIA DE DIA MITLA,INAPAM INP 780922,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,NARVARTE ORIENTE,03023,1,CALLE,MITLA,73,0901400010098,0098,012,19.39713871,-99.1495924,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
300231,8387277,09003624122000041000000000U7,CASA DE JUBILADOS PEDRO ROMERO DE TERREROS,FUNDACION CONCEPCION BEISTEGUI,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Coyoacán,Coyoacán,ROMERO DE TERREROS,04310,1,CALLE,EPSILON,235,0900300010272,0272,034,19.34371511,-99.17330601,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
300357,10745354,09003624122000071000000000U4,CASA DEL ADULTO MAYOR,ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,PEDREGAL DE SANTA URSULA,04600,1,CALLE,SAN ELEUTERIO,0,0900300010978,0978,003,19.30907407,-99.16065496,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
304598,9072976,09003624122000063000000000U1,CASA DEL ADULTO MAYOR ANGELES DE LOS REYES,SECRETARIA DE DESARROLLO SOCIAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,LOS REYES,04330,1,CALLE,PLAZUELA DE LOS REYES,0,0900300010450,0450,023,19.33678455,-99.15357659,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
304587,1060496,09003624122000022001063089S7,CASA DEL ADULTO MAYOR DE COYOACAN,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,31 a 50 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,XICOTENCATL,0,0900300010037,0037,009,19.35301649,-99.16292678,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
304575,906810,09003624122000031001000000U8,CASA DEL ADULTO MAYOR HUAYAMILPAS,GOBIERNO DE LA CDMX ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Coyoacán,Coyoacán,AJUSCO,04300,1,PRIVADA,QUINTO CALLEJON HUAYAMILPAS,0,0900300010662,0662,048,19.32397883,-99.14814632,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
304816,8583374,09003624112000123000000000U4,CASA DEL ADULTO MAYOR PRADO CHURUBUSCO,GOBIERNO DE LA CIUDAD DE MEXICO ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Coyoacán,Coyoacán,PRADOS CHURUBUSCO,04230,1,CALLE,CAPRICORNIO,0,0900300010107,0107,004,19.35165515,-99.12527742,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
303658,978296,09003624121000022000000000U9,CENTRO COMUNITARIO DE ATENCION INTEGRAL AL ADULTO MAYOR Y SU FAMILIA,CIUDADANOS EDIFICANDO SOLUCIONES AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,U H CULHUACAN,04490,1,CALLE,CATALINA BUENDIA,0,0900300011336,1336,029,19.32273372,-99.10933635,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
305437,909317,09003624122000012001000000U8,CENTRO DE MEDIO DIA PARA EL ADULTO MAYOR INDEPENDIENTE,GOBERNO DEL DISTRITO FEDERAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,AVENIDA,AVENIDA DEL PARQUE,0,0900300010728,0728,067,19.32657618,-99.13505395,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
305717,9096847,09003624122000053000000000U2,CLUB INTEGRACION INAPAN,MARCELO RIVAS HERNANDEZ AC,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,VENEZUELA,04350,1,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,0,0900300010412,0412,001,19.33880432,-99.17913524,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
319094,10793641,09003624121000061000000000U7,ENTRE AMIGOS CLUB DE DIA,ENTRE AMIGOS CLUB DE DIA SAPI DE CV,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,EL ROSEDAL,04330,1,CALLE,VICENTE GARCIA TORRES,284,0900300010291,0291,007,19.34199141,-99.15244632,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
304568,878373,09004931610000011011000000U0,CASA DEL ADULTO MAYOR INAPAM XOLALPA CHIMALPA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,SAN PABLO CHIMALPA,05050,1,CALLE,INDEPENDENCIA,0,0900400010227,0227,002,19.35334274,-99.31718936,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
304648,920286,09004624121000013001000000U6,CASA YEKKAN,CASA YEKKAN AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,EL MOLINO,05240,1,CERRADA,COMANDANTE JESUS ROMERO FLORES,0,0900400010354,0354,022,19.36639567,-99.28198926,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
306402,877474,09015931210001593011000000U1,CENTRO DE ATENCION Y DESARROLLO AL ADULTO MAYOR CADAM,GOBIERNO DEL DISTRITO FEDERAL ALCALDIA CUAUHTEMOC,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,BUENAVISTA,06350,1,CALLE,CARLOS J MENESES,277,090150001049A,049A,009,19.44388175,-99.15116354,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
308299,7733339,09015624122000025000000000U4,CONSTRUYENDO UN ESPACIO PARA EL ESPARCIMIENTO DEL ADULTO MAYOR,SECRETARIA DE DESARROLLO SOCIAL GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CALZADA DE LA VIGA,06890,1,AVENIDA,ANDRES MOLINA ENRIQUEZ,,0901500011515,1515,024,19.40699569,-99.12890058,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
300527,632907,09005624122000111000000000U3,CASA DE LA TERCERA EDAD DE ARBOLEDAS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,ARBOLEDAS,07140,1,CALLE,MORELOS,6,0900500012606,2606,011,19.56082819,-99.12448469,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
304667,10001156,09005624121000051000000000U3,CASA RAICES,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,TEPEYAC INSURGENTES,07020,1,CALLE,VALPARAISO,6,0900500011260,1260,028,19.48533801,-99.1232236,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
305973,11223296,09005624122000133000061107S7,CENTRO DE DESARROLLO PARA EL ENVEJECIMIENTO,GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,UNIDAD HABITACIONAL SAN JUAN DE ARAGON SECCION VII,07910,1,AVENIDA,416,103,0900500011970,1970,002,19.47232239,-99.07494086,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
301137,679406,09005624122000051000000000U1,CENTRO DEL ADULTO MAYOR FLOR DE JUVENTUD,DESARROLLO INTEGRAL DE LA FAMILIA GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,25 DE JULIO,07520,1,CALLE,EJIDO,0,090050001103A,103A,004,19.4955843,-99.08095808,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
