Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
324395,965563,09014611311000334012000000U7,UNIVERSIDAD DE LA TERCERA EDAD,ALACALDIA BENITO JUAREZ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,NIÑOS HÉROES,03440,1,EJE VIAL,CENTRAL LAZARO CARDENAS,818,0901400010473,0473,013,19.38601734,-99.14706015,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
301870,8387277,09003624122000041001000000U7,CASA DE JUBILADOS PEDRO ROMERO DE TERREROS,FUNDACION CONCEPCION BEISTEGUI,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Coyoacán,Coyoacán,ROMERO DE TERREROS,04310,1,CALLE,EPSILON,235,0900300010272,0272,034,19.34371588,-99.1733059,1,2019-11,2019,2018,2026,05,2026-05,denue_09_shp.zip
300893,10745354,09003624122000071000000000U4,CASA DEL ADULTO MAYOR,ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,PEDREGAL DE SANTA ÚRSULA,04600,1,CALLE,SAN ELEUTERIO,,0900300010978,0978,003,19.30907311,-99.16065195,1,2024-11,2024,2018,2026,05,2026-05,denue_09_shp.zip
301216,9072976,09003624122000063001000000U1,CASA DEL ADULTO MAYOR ANGELES DE LOS REYES,SECRETARIA DE DESARROLLO SOCIAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,DE LOS REYES,04330,1,CALLE,PLAZUELA DE LOS REYES,,0900300010450,0450,023,19.33678356,-99.15356946,1,2019-11,2019,2018,2026,05,2026-05,denue_09_shp.zip
301169,1060496,09003624122000022002000000U7,CASA DEL ADULTO MAYOR DE COYOACAN,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,XICOTENCATL,,0900300010037,0037,009,19.35301881,-99.16292728,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
301176,906810,09003624122000031002000000U8,CASA DEL ADULTO MAYOR HUAYAMILPAS,GOBIERNO DE LA CDMX ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,AJUSCO,04300,1,PRIVADA,QUINTO CALLEJON HUAYAMILPAS,,0900300010662,0662,048,19.32397962,-99.14814757,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
301149,8583374,09003624112000123010000000U4,CASA DEL ADULTO MAYOR PRADO CHURUBUSCO,GOBIERNO DE LA CIUDAD DE MEXICO ALCALDIA DE COYOACAN,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Coyoacán,Coyoacán,PRADO CHURUBUSCO,04230,1,CALLE,CAPRICORNIO,,0900300010107,0107,054,19.35165453,-99.12530423,1,2019-11,2019,2018,2026,05,2026-05,denue_09_shp.zip
304287,978296,09003624121000022001000000U9,CENTRO COMUNITARIO DE ATENCION INTEGRAL AL ADULTO MAYOR Y SU FAMILIA,CIUDADANOS EDIFICANDO SOLUCIONES,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,CULHUACÁN CTM SECCIÓN PILOTO,04490,1,CALLE,CATALINA BUENDIA,,0900300011336,1336,029,19.32273325,-99.10932765,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
308034,909317,09003624122000012002000000U8,CENTRO DE MEDIO DIA PARA EL ADULTO MAYOR INDEPENDIENTE,GOBERNO DEL DISTRITO FEDERAL,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Coyoacán,Coyoacán,AVANTE,04460,1,AVENIDA,AVENIDA DEL PARQUE,,0900300010728,0728,067,19.32657898,-99.13505115,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
306117,9096847,09003624122000053001000000U2,CLUB INTEGRACION INAPAN,,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,ROMERO DE TERREROS,04350,1,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,,0900300010412,0412,001,19.33880275,-99.17913047,1,2019-11,2019,2018,2026,05,2026-05,denue_09_shp.zip
322775,10793641,09003624121000061000000000U7,ENTRE AMIGOS CLUB DE DIA,ENTRE AMIGOS CLUB DE DIA,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Coyoacán,Coyoacán,EL ROSEDAL,04330,1,CALLE,VICENTE GARCIA TORRES,284,0900300010291,0291,007,19.34199086,-99.15244344,1,2024-11,2024,2018,2026,05,2026-05,denue_09_shp.zip
301185,878373,09004931610000011011000000U0,CASA DEL ADULTO MAYOR INAPAM XOLALPA CHIMALPA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,SAN PABLO CHIMALPA,05050,1,CALLE,INDEPENDENCIA,,0900400010227,0227,002,19.35334616,-99.31719075,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
300292,920286,09004624121000013002000000U6,CASA YEKKAN,CASA YEKKAN,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,EL MOLINO,05240,1,CERRADA,COMANDANTE JESUS ROMERO FLORES,,0900400010354,0354,022,19.36640689,-99.28201091,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
303296,877474,09015931210001593011000000U1,CENTRO DE ATENCION Y DESARROLLO AL ADULTO MAYOR CADAM,GOBIERNO DEL DISTRITO FEDERAL ALCALDIA CUAUHTEMOC,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,BUENAVISTA,06350,1,CALLE,CARLOS J MENESES,277,090150001049A,049A,009,19.44388573,-99.15116271,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
309075,7733339,09015624122000025000000000U4,CONSTRUYENDO UN ESPACIO PARA EL ESPARCIMIENTO DEL ADULTO MAYOR,SECRETARIA DE DESARROLLO SOCIAL GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Cuauhtémoc,Cuauhtémoc,AMPLIACIÓN ASTURIAS,06890,1,AVENIDA,ANDRES MOLINA ENRIQUEZ,,0901500011515,1515,024,19.40699595,-99.12889637,1,2019-11,2019,2018,2026,05,2026-05,denue_09_shp.zip
301833,632907,09005624122000111000000000U3,CASA DE LA TERCERA EDAD DE ARBOLEDAS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,ARBOLEDAS,07140,1,CALLE,MORELOS,6,0900500012606,2606,011,19.56083597,-99.12448092,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
300327,10001156,09005624121000051000000000U3,CASA RAICES,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,TEPEYAC INSURGENTES,07020,1,CALLE,VALPARAISO,6,0900500011260,1260,028,19.48533564,-99.12321612,1,2024-11,2024,2018,2026,05,2026-05,denue_09_shp.zip
308875,11223296,09005624122000133000000000U7,CENTRO DE DESARROLLO PARA EL ENVEJECIMIENTO,GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SAN JUAN DE ARAGÓN VII SECCIÓN,07910,1,AVENIDA,416,103,0900500011970,1970,002,19.47232403,-99.07494055,1,2024-11,2024,2018,2026,05,2026-05,denue_09_shp.zip
301680,679406,09005624122000051000000000U1,CENTRO DEL ADULTO MAYOR FLOR DE JUVENTUD,DESARROLLO INTEGRAL DE LA FAMILIA GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,25 DE JULIO,07520,1,CALLE,EJIDO,,090050001103A,103A,004,19.49559086,-99.08095369,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
302006,799793,09005713942000044000000000U9,CENTRO DEPORTIVO AQUILES SERDAN,DELEGACION GUZTAVO A MADERO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,11 a 30 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACIÓN CASAS ALEMÁN,07580,1,CALLE,PUERTO TAMPICO,,0900500011909,1909,001,19.47730588,-99.08678639,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
306132,670495,09005624122000082001000000U6,CLUB DE LA TERCERA EDAD,GOBIERNO DE LA CIUDAD DE MEXICO INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LOMA LA PALMA,07160,1,CALLE,MORELOS,193,0900500010101,0101,027,19.55450502,-99.14766731,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
306128,791603,09005624122000035001000000U4,CLUB DE LA TERCERA EDAD SAN CALLETANO,INAPAN ALCALDIA GUSTAVO A MADERO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,MÁRTIRES DE RÍO BLANCO,07869,1,CALLE,ORIENTE 95,,0900500012201,2201,022,19.46197723,-99.11120981,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
306120,634030,09005624122000011002000000U5,CLUB ECOLOGICO DE ADULTOS MAYORES DE LA 3A EDAD LOMA LA PALMA,GOBIERNO DEL DF,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,LOMA LA PALMA,07160,1,PROLONGACION,LA CORONA,,0900500010084,0084,037,19.55977914,-99.14036278,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
306121,679851,09005624122000103002000000U0,CLUB ECOLOGICO DE ADULTOS MAYORES JOSE VASCONCELOS,ALCALDIA GUSTAVO A. MADERO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACIÓN CASAS ALEMÁN,07580,1,AVENIDA,GRAN CANAL,,0900500011909,1909,028,19.48080905,-99.08889338,1,2014-12,2014,2018,2026,05,2026-05,denue_09_shp.zip
306119,818011,09005624122000043001000000U8,CLUB ECOLOGICO DE LA TERCERA EDAD ARAGON,GOBIERNO DE LA CIUDAD DE MEXICO ALCALDIA GUSTAVO A MADERO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SAN JUAN DE ARAGÓN II SECCIÓN,07969,1,AVENIDA,JOSE LORETO FABELA,,0900500012165,2165,003,19.45281684,-99.08176307,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
306116,819512,09005624122000071000000000U9,CLUB EL TULE DE LA TERCERA EDAD,INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,CTM ARAGÓN,07990,1,CALLE,AVENIDA 685,,0900500012451,2451,039,19.45278219,-99.05561939,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
324165,652746,09005326194000071010000000U9,INSTITUTO DE PERSONAS ADULTAS RESIDENCIA DE DIA GUADALUPE PROLETARIA,INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,Salud,Centro de cuidado diurno para personas mayores o con discapacidad,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,SCIAN mezcla atención a personas mayores y discapacidad,6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACIÓN GUADALUPE PROLETARIA,07600,1,CALLE,7,,0900500013303,3303,042,19.51951247,-99.14961118,1,2010-07,2010,2018,2026,05,2026-05,denue_09_shp.zip
